trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR,lambda_gc_MID,filename,filename_tabix,aws_link,aws_link_tabix,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,category_manual,new_annot,Added_new,ICD10_code,new_pheno_annot
categorical,41200,both_sexes,E361,,Operative procedures - main OPCS4,"This field is a summary of the main operation and procedure codes a participant has had recorded across all their hospital inpatient records. Operative procedures are coded according to the Office of Population Censuses and Surveys Classification of Interventions and Procedures, version 4 (OPCS-4).  The corresponding date when each main procedure was first recorded in the inpatient data can be found in ~F41260~.",E36.1 Diagnostic endoscopic examination of larynx and biopsy of lesion of larynx,Health-related outcomes > Hospital inpatient > Summary Operations,994,372,622,EUR,1,NA,NA,NA,NA,891,NA,NA,NA,NA,NA,419640,NA,NA,NA,NA,NA,0.080808,NA,NA,NA,NA,NA,0.98447,NA,categorical-41200-both_sexes-E361.tsv.bgz,categorical-41200-both_sexes-E361.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E361.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E361.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E361.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E361.tsv.bgz.tbi,535942955,1751806,9dc4f99b19e2e0a489999c59946ddcc4,17418bd46557a0103306cc94c25d0f1f,CA_Summary_Operations_h0.08081_n994,Health and medical history,CA_Diagnostic_endoscopic_examination_of_larynx_and_biopsy_of_lesion_of_larynx_h008081_n994_891,0,NA,CA_Diagnostic_endoscopic_examination_of_larynx_and_biopsy_of_lesion_of_larynx_h0.08081
categorical,41200,both_sexes,E423,,Operative procedures - main OPCS4,"This field is a summary of the main operation and procedure codes a participant has had recorded across all their hospital inpatient records. Operative procedures are coded according to the Office of Population Censuses and Surveys Classification of Interventions and Procedures, version 4 (OPCS-4).  The corresponding date when each main procedure was first recorded in the inpatient data can be found in ~F41260~.",E42.3 Temporary tracheostomy,Health-related outcomes > Hospital inpatient > Summary Operations,305,109,196,EUR,1,NA,NA,NA,NA,262,NA,NA,NA,NA,NA,420269,NA,NA,NA,NA,NA,0.17769,NA,NA,NA,NA,NA,0.98459,NA,categorical-41200-both_sexes-E423.tsv.bgz,categorical-41200-both_sexes-E423.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E423.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E423.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E423.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E423.tsv.bgz.tbi,521646589,1751108,43c5d11a7892f527a4deb12917bd1349,688650824d03f885ae926b98af9e3382,CA_Summary_Operations_h0.17769_n305,Health and medical history,CA_Temporary_tracheostomy_h017769_n305_262,0,NA,CA_Temporary_tracheostomy_h0.17769
categorical,41200,both_sexes,E491,,Operative procedures - main OPCS4,"This field is a summary of the main operation and procedure codes a participant has had recorded across all their hospital inpatient records. Operative procedures are coded according to the Office of Population Censuses and Surveys Classification of Interventions and Procedures, version 4 (OPCS-4).  The corresponding date when each main procedure was first recorded in the inpatient data can be found in ~F41260~.",E49.1 Diagnostic fibreoptic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract,Health-related outcomes > Hospital inpatient > Summary Operations,1567,753,814,EUR,1,NA,NA,NA,NA,1348,NA,NA,NA,NA,NA,419183,NA,NA,NA,NA,NA,0.10535,NA,NA,NA,NA,NA,1.0243,NA,categorical-41200-both_sexes-E491.tsv.bgz,categorical-41200-both_sexes-E491.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E491.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E491.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E491.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E491.tsv.bgz.tbi,539452689,1752063,a09248a03cc9fa62d03ecea2395fdf79,7b0d13f6038164f7cc9fdd162ba97922,CA_Summary_Operations_h0.10535_n1567,Health and medical history,CA_Diagnostic_fibreoptic_endoscopic_examination_of_lower_respiratory_tract_and_biopsy_of_lesion_of_lower_respiratory_tract_h010535_n1567_1348,0,NA,CA_Diagnostic_fibreoptic_endoscopic_examination_of_lower_respiratory_tract_and_biopsy_of_lesion_of_lower_respiratory_tract_h0.10535
categorical,41200,both_sexes,E494,,Operative procedures - main OPCS4,"This field is a summary of the main operation and procedure codes a participant has had recorded across all their hospital inpatient records. Operative procedures are coded according to the Office of Population Censuses and Surveys Classification of Interventions and Procedures, version 4 (OPCS-4).  The corresponding date when each main procedure was first recorded in the inpatient data can be found in ~F41260~.",E49.4 Diagnostic fibreoptic endoscopic examination of lower respiratory tract with lavage and brush cytology of lesion of lower respiratory tract,Health-related outcomes > Hospital inpatient > Summary Operations,395,193,202,EUR,1,NA,NA,NA,NA,342,NA,NA,NA,NA,NA,420189,NA,NA,NA,NA,NA,0.15972,NA,NA,NA,NA,NA,0.99974,NA,categorical-41200-both_sexes-E494.tsv.bgz,categorical-41200-both_sexes-E494.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E494.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E494.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E494.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E494.tsv.bgz.tbi,525303701,1751330,5700583e7b840ad7dab869e823138a78,6956e4ad0e885d43b4ff0e5807902177,CA_Summary_Operations_h0.15972_n395,Health and medical history,CA_Diagnostic_fibreoptic_endoscopic_examination_of_lower_respiratory_tract_with_lavage_and_brush_cytology_of_lesion_of_lower_respiratory_tract_h015972_n395_342,0,NA,CA_Diagnostic_fibreoptic_endoscopic_examination_of_lower_respiratory_tract_with_lavage_and_brush_cytology_of_lesion_of_lower_respiratory_tract_h0.15972
categorical,41200,both_sexes,E499,,Operative procedures - main OPCS4,"This field is a summary of the main operation and procedure codes a participant has had recorded across all their hospital inpatient records. Operative procedures are coded according to the Office of Population Censuses and Surveys Classification of Interventions and Procedures, version 4 (OPCS-4).  The corresponding date when each main procedure was first recorded in the inpatient data can be found in ~F41260~.",E49.9 Unspecified diagnostic fibreoptic endoscopic examination of lower respiratory tract,Health-related outcomes > Hospital inpatient > Summary Operations,2184,1029,1155,EUR,1,NA,NA,NA,NA,1940,NA,NA,NA,NA,NA,418591,NA,NA,NA,NA,NA,0.1492,NA,NA,NA,NA,NA,1.0509,NA,categorical-41200-both_sexes-E499.tsv.bgz,categorical-41200-both_sexes-E499.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E499.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E499.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E499.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E499.tsv.bgz.tbi,542288247,1752107,3e0e26b86d0180bd6a9be2c50843d685,5974fa75bf5b4a4e40ccf3774bad91e0,CA_Summary_Operations_h0.14920_n2184,Health and medical history,CA_Unspecified_diagnostic_fibreoptic_endoscopic_examination_of_lower_respiratory_tract_h014920_n2184_1940,0,NA,CA_Unspecified_diagnostic_fibreoptic_endoscopic_examination_of_lower_respiratory_tract_h0.14920
categorical,41200,both_sexes,E543,,Operative procedures - main OPCS4,"This field is a summary of the main operation and procedure codes a participant has had recorded across all their hospital inpatient records. Operative procedures are coded according to the Office of Population Censuses and Surveys Classification of Interventions and Procedures, version 4 (OPCS-4).  The corresponding date when each main procedure was first recorded in the inpatient data can be found in ~F41260~.",E54.3 Lobectomy of lung,Health-related outcomes > Hospital inpatient > Summary Operations,776,410,366,EUR,1,NA,NA,NA,NA,690,NA,NA,NA,NA,NA,419841,NA,NA,NA,NA,NA,0.23694,NA,NA,NA,NA,NA,1.0165,NA,categorical-41200-both_sexes-E543.tsv.bgz,categorical-41200-both_sexes-E543.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E543.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E543.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E543.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E543.tsv.bgz.tbi,533684231,1751686,4e6e4593acea00db9b28b78faa91c1d8,2237052d760be1de64c4072b6e7249aa,CA_Summary_Operations_h0.23694_n776,Health and medical history,CA_Lobectomy_of_lung_h023694_n776_690,0,NA,CA_Lobectomy_of_lung_h0.23694
categorical,41200,both_sexes,E593,,Operative procedures - main OPCS4,"This field is a summary of the main operation and procedure codes a participant has had recorded across all their hospital inpatient records. Operative procedures are coded according to the Office of Population Censuses and Surveys Classification of Interventions and Procedures, version 4 (OPCS-4).  The corresponding date when each main procedure was first recorded in the inpatient data can be found in ~F41260~.",E59.3 Biopsy of lesion of lung NEC,Health-related outcomes > Hospital inpatient > Summary Operations,682,325,357,EUR,1,NA,NA,NA,NA,598,NA,NA,NA,NA,NA,419933,NA,NA,NA,NA,NA,0.17919,NA,NA,NA,NA,NA,0.99369,NA,categorical-41200-both_sexes-E593.tsv.bgz,categorical-41200-both_sexes-E593.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E593.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E593.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E593.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E593.tsv.bgz.tbi,532114061,1751574,cb01dccf10041985d31d5acc8e2b7995,ccf28fccf9d6a077a7d18b9192994302,CA_Summary_Operations_h0.17919_n682,Health and medical history,CA_Biopsy_of_lesion_of_lung_NEC_h017919_n682_598,0,NA,CA_Biopsy_of_lesion_of_lung_NEC_h0.17919
categorical,41200,both_sexes,E851,,Operative procedures - main OPCS4,"This field is a summary of the main operation and procedure codes a participant has had recorded across all their hospital inpatient records. Operative procedures are coded according to the Office of Population Censuses and Surveys Classification of Interventions and Procedures, version 4 (OPCS-4).  The corresponding date when each main procedure was first recorded in the inpatient data can be found in ~F41260~.",E85.1 Invasive ventilation,Health-related outcomes > Hospital inpatient > Summary Operations,1003,362,641,EUR,1,NA,NA,NA,NA,881,NA,NA,NA,NA,NA,419650,NA,NA,NA,NA,NA,0.11341,NA,NA,NA,NA,NA,0.98636,NA,categorical-41200-both_sexes-E851.tsv.bgz,categorical-41200-both_sexes-E851.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E851.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E851.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E851.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E851.tsv.bgz.tbi,535985130,1751329,81fd2857e1a4b10e95a9a82b460ae8b9,611a170309204478fa24a1f440326b86,CA_Summary_Operations_h0.11341_n1003,Health and medical history,CA_Invasive_ventilation_h011341_n1003_881,0,NA,CA_Invasive_ventilation_h0.11341
categorical,41200,both_sexes,E852,,Operative procedures - main OPCS4,"This field is a summary of the main operation and procedure codes a participant has had recorded across all their hospital inpatient records. Operative procedures are coded according to the Office of Population Censuses and Surveys Classification of Interventions and Procedures, version 4 (OPCS-4).  The corresponding date when each main procedure was first recorded in the inpatient data can be found in ~F41260~.",E85.2 Non-invasive ventilation NEC,Health-related outcomes > Hospital inpatient > Summary Operations,1868,659,1209,EUR,1,NA,NA,NA,NA,1615,NA,NA,NA,NA,NA,418916,NA,NA,NA,NA,NA,0.13164,NA,NA,NA,NA,NA,1.0227,NA,categorical-41200-both_sexes-E852.tsv.bgz,categorical-41200-both_sexes-E852.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E852.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E852.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E852.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E852.tsv.bgz.tbi,541226370,1752203,adbf03ca0301167454baf6a9d9d863af,547c0051eb03578e70c25e5b0494cf9c,CA_Summary_Operations_h0.13164_n1868,Health and medical history,CA_Non_invasive_ventilation_NEC_h013164_n1868_1615,0,NA,CA_Non_invasive_ventilation_NEC_h0.13164
categorical,41200,both_sexes,E893,,Operative procedures - main OPCS4,"This field is a summary of the main operation and procedure codes a participant has had recorded across all their hospital inpatient records. Operative procedures are coded according to the Office of Population Censuses and Surveys Classification of Interventions and Procedures, version 4 (OPCS-4).  The corresponding date when each main procedure was first recorded in the inpatient data can be found in ~F41260~.",E89.3 Nebuliser therapy,Health-related outcomes > Hospital inpatient > Summary Operations,247,128,119,EUR,1,NA,NA,NA,NA,218,NA,NA,NA,NA,NA,420313,NA,NA,NA,NA,NA,0.058389,NA,NA,NA,NA,NA,0.98954,NA,categorical-41200-both_sexes-E893.tsv.bgz,categorical-41200-both_sexes-E893.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E893.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E893.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-E893.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-E893.tsv.bgz.tbi,517818039,1750832,600f7a46aa780fd6ca9635aabcd9c798,6be46cbb4668ce6fbeafebd02be4c0b4,CA_Summary_Operations_h0.05839_n247,Health and medical history,CA_Nebuliser_therapy_h005839_n247_218,0,NA,CA_Nebuliser_therapy_h0.05839
categorical,41200,both_sexes,F021,,Operative procedures - main OPCS4,"This field is a summary of the main operation and procedure codes a participant has had recorded across all their hospital inpatient records. Operative procedures are coded according to the Office of Population Censuses and Surveys Classification of Interventions and Procedures, version 4 (OPCS-4).  The corresponding date when each main procedure was first recorded in the inpatient data can be found in ~F41260~.",F02.1 Excision of lesion of lip,Health-related outcomes > Hospital inpatient > Summary Operations,1909,1137,772,EUR,1,NA,NA,NA,NA,1726,NA,NA,NA,NA,NA,418805,NA,NA,NA,NA,NA,0.060257,NA,NA,NA,NA,NA,1.0038,NA,categorical-41200-both_sexes-F021.tsv.bgz,categorical-41200-both_sexes-F021.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-F021.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-F021.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-F021.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-F021.tsv.bgz.tbi,541432220,1752068,5b77ee83617fdb2c2095c541b85ed8aa,daa2d210e961d975ccbd28720289b4f4,CA_Summary_Operations_h0.06026_n1909,Health and medical history,CA_Excision_of_lesion_of_lip_h006026_n1909_1726,0,NA,CA_Excision_of_lesion_of_lip_h0.06026
categorical,41200,both_sexes,F181,,Operative procedures - main OPCS4,"This field is a summary of the main operation and procedure codes a participant has had recorded across all their hospital inpatient records. Operative procedures are coded according to the Office of Population Censuses and Surveys Classification of Interventions and Procedures, version 4 (OPCS-4).  The corresponding date when each main procedure was first recorded in the inpatient data can be found in ~F41260~.",F18.1 Enucleation of dental cyst of jaw,Health-related outcomes > Hospital inpatient > Summary Operations,502,225,277,EUR,1,NA,NA,NA,NA,430,NA,NA,NA,NA,NA,420101,NA,NA,NA,NA,NA,0.1286,NA,NA,NA,NA,NA,1.0104,NA,categorical-41200-both_sexes-F181.tsv.bgz,categorical-41200-both_sexes-F181.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-F181.tsv.bgz,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-F181.tsv.bgz.tbi,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41200-both_sexes-F181.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41200-both_sexes-F181.tsv.bgz.tbi,528440946,1751105,012855f4d9b44663da2c1937c869fe04,bab5118194f3709de75cece0663cdc3c,CA_Summary_Operations_h0.12860_n502,Health and medical history,CA_Enucleation_of_dental_cyst_of_jaw_h012860_n502_430,0,NA,CA_Enucleation_of_dental_cyst_of_jaw_h0.12860
