10ClassKind,10DepthInKind,icd10Code,icd10Chapter,icd10Title,11ClassKind,11DepthInKind,ICD-11 FoundationURI,Linearization (releaseURI),icd11Code,icd11Chapter,icd11Title,2020-09-15
category,2,A22.2,I,Gastrointestinal anthrax,category,1,http://id.who.int/icd/entity/1800193089,http://id.who.int/icd/release/11/beta/mms/1321303663,1B97,01,Anthrax,
category,2,A22.7,I,Anthrax sepsis,category,1,http://id.who.int/icd/entity/1321303663,http://id.who.int/icd/release/11/beta/mms/1321303663,1B97,01,Anthrax,
category,2,A22.8,I,Other forms of anthrax,category,1,http://id.who.int/icd/entity/1321303663,http://id.who.int/icd/release/11/beta/mms/1321303663,1B97,01,Anthrax,
category,2,A22.9,I,"Anthrax, unspecified",category,1,http://id.who.int/icd/entity/1321303663,http://id.who.int/icd/release/11/beta/mms/1321303663,1B97,01,Anthrax,
category,1,A23,I,Brucellosis,category,1,http://id.who.int/icd/entity/730510331,http://id.who.int/icd/release/11/beta/mms/730510331,1B95,01,Brucellosis,
category,2,A23.0,I,Brucellosis due to Brucella melitensis,category,1,http://id.who.int/icd/entity/1716687275,http://id.who.int/icd/release/11/beta/mms/730510331,1B95,01,Brucellosis,
category,2,A23.1,I,Brucellosis due to Brucella abortus,category,1,http://id.who.int/icd/entity/51993663,http://id.who.int/icd/release/11/beta/mms/730510331,1B95,01,Brucellosis,
category,2,A23.2,I,Brucellosis due to Brucella suis,category,1,http://id.who.int/icd/entity/2008288450,http://id.who.int/icd/release/11/beta/mms/730510331,1B95,01,Brucellosis,
category,2,A23.3,I,Brucellosis due to Brucella canis,category,1,http://id.who.int/icd/entity/318751060,http://id.who.int/icd/release/11/beta/mms/730510331,1B95,01,Brucellosis,
category,2,A23.8,I,Other brucellosis,category,1,http://id.who.int/icd/entity/730510331,http://id.who.int/icd/release/11/beta/mms/730510331,1B95,01,Brucellosis,
category,2,A23.9,I,"Brucellosis, unspecified",category,1,http://id.who.int/icd/entity/730510331,http://id.who.int/icd/release/11/beta/mms/730510331,1B95,01,Brucellosis,
category,1,A24,I,Glanders and melioidosis,category,1,http://id.who.int/icd/entity/1435254666,http://id.who.int/icd/release/11/beta/mms/1435254666/unspecified,1H0Z,01,"Infection, unspecified",
category,2,A24.0,I,Glanders,category,1,http://id.who.int/icd/entity/1563156715,http://id.who.int/icd/release/11/beta/mms/1563156715,1B92,01,Glanders,
category,2,A24.1,I,Acute and fulminating melioidosis,category,1,http://id.who.int/icd/entity/945827199,http://id.who.int/icd/release/11/beta/mms/2129350166,1C42,01,Melioidosis,
category,2,A24.2,I,Subacute and chronic melioidosis,category,1,http://id.who.int/icd/entity/1288535424,http://id.who.int/icd/release/11/beta/mms/2129350166,1C42,01,Melioidosis,
category,2,A24.3,I,Other melioidosis,category,1,http://id.who.int/icd/entity/2129350166,http://id.who.int/icd/release/11/beta/mms/2129350166,1C42,01,Melioidosis,
category,2,A24.4,I,"Melioidosis, unspecified",category,1,http://id.who.int/icd/entity/2129350166,http://id.who.int/icd/release/11/beta/mms/2129350166,1C42,01,Melioidosis,
category,1,A25,I,Rat-bite fevers,category,1,http://id.who.int/icd/entity/1026551291,http://id.who.int/icd/release/11/beta/mms/1026551291,1B90,01,Rat-bite fevers,
category,2,A25.0,I,Spirillosis,category,2,http://id.who.int/icd/entity/1104357482,http://id.who.int/icd/release/11/beta/mms/1104357482,1B90.0,01,Spirillosis,
category,2,A25.1,I,Streptobacillosis,category,2,http://id.who.int/icd/entity/614000128,http://id.who.int/icd/release/11/beta/mms/614000128,1B90.1,01,Streptobacillosis,
category,2,A25.9,I,"Rat-bite fever, unspecified",category,1,http://id.who.int/icd/entity/1026551291,http://id.who.int/icd/release/11/beta/mms/1026551291,1B90,01,Rat-bite fevers,
category,1,A26,I,Erysipeloid,category,1,http://id.who.int/icd/entity/1233304838,http://id.who.int/icd/release/11/beta/mms/1233304838,1B96,01,Erysipeloid,
category,2,A26.0,I,Cutaneous erysipeloid,category,1,http://id.who.int/icd/entity/1079281750,http://id.who.int/icd/release/11/beta/mms/1233304838,1B96,01,Erysipeloid,
category,2,A26.7,I,Erysipelothrix sepsis,category,1,http://id.who.int/icd/entity/867834818,http://id.who.int/icd/release/11/beta/mms/622600769,1G40&XN494,01,Sepsis without septic shock / Erysipelothrix,
category,2,A26.8,I,Other forms of erysipeloid,category,1,http://id.who.int/icd/entity/1233304838,http://id.who.int/icd/release/11/beta/mms/1233304838,1B96,01,Erysipeloid,
category,2,A26.9,I,"Erysipeloid, unspecified",category,1,http://id.who.int/icd/entity/1233304838,http://id.who.int/icd/release/11/beta/mms/1233304838,1B96,01,Erysipeloid,
category,1,A27,I,Leptospirosis,category,1,http://id.who.int/icd/entity/751399056,http://id.who.int/icd/release/11/beta/mms/751399056,1B91,01,Leptospirosis,
category,2,A27.0,I,Leptospirosis icterohaemorrhagica,category,1,http://id.who.int/icd/entity/1554792661,http://id.who.int/icd/release/11/beta/mms/751399056,1B91,01,Leptospirosis,
category,2,A27.8,I,Other forms of leptospirosis,category,1,http://id.who.int/icd/entity/751399056,http://id.who.int/icd/release/11/beta/mms/751399056,1B91,01,Leptospirosis,
category,2,A27.9,I,"Leptospirosis, unspecified",category,1,http://id.who.int/icd/entity/751399056,http://id.who.int/icd/release/11/beta/mms/751399056,1B91,01,Leptospirosis,
category,1,A28,I,"Other zoonotic bacterial diseases, not elsewhere classified",category,1,http://id.who.int/icd/entity/1935092859,http://id.who.int/icd/release/11/beta/mms/1935092859/unspecified,1B9Z,01,Unspecified zoonotic bacterial disease,
category,2,A28.0,I,Pasteurellosis,category,1,http://id.who.int/icd/entity/304649065,http://id.who.int/icd/release/11/beta/mms/304649065,1B99,01,Pasteurellosis,
category,2,A28.1,I,Cat-scratch disease,category,1,http://id.who.int/icd/entity/2003001085,http://id.who.int/icd/release/11/beta/mms/2003001085,1B98,01,Cat-scratch disease,
category,2,A28.2,I,Extraintestinal yersiniosis,category,1,http://id.who.int/icd/entity/63835650,http://id.who.int/icd/release/11/beta/mms/63835650,1B9A,01,Extraintestinal yersiniosis,
category,2,A28.8,I,"Other specified zoonotic bacterial diseases, not elsewhere classified",category,1,http://id.who.int/icd/entity/1935092859,http://id.who.int/icd/release/11/beta/mms/1935092859/unspecified,1B9Z,01,Unspecified zoonotic bacterial disease,
category,2,A28.9,I,"Zoonotic bacterial disease, unspecified",category,1,http://id.who.int/icd/entity/1935092859,http://id.who.int/icd/release/11/beta/mms/1935092859/unspecified,1B9Z,01,Unspecified zoonotic bacterial disease,
block,1,A30-A49,I,Other bacterial diseases,category,1,http://id.who.int/icd/entity/1435254666,http://id.who.int/icd/release/11/beta/mms/1435254666/unspecified,1H0Z,01,"Infection, unspecified",
category,1,A30,I,Leprosy [Hansen disease],category,2,http://id.who.int/icd/entity/149072669,http://id.who.int/icd/release/11/beta/mms/149072669/unspecified,1B20.Z,01,"Leprosy, unspecified",
category,2,A30.0,I,Indeterminate leprosy,category,2,http://id.who.int/icd/entity/2010059430,http://id.who.int/icd/release/11/beta/mms/1800264981,1B20.0,01,Paucibacillary leprosy,
category,2,A30.1,I,Tuberculoid leprosy,category,2,http://id.who.int/icd/entity/310697776,http://id.who.int/icd/release/11/beta/mms/1800264981,1B20.0,01,Paucibacillary leprosy,
category,2,A30.2,I,Borderline tuberculoid leprosy,category,2,http://id.who.int/icd/entity/1713999823,http://id.who.int/icd/release/11/beta/mms/1800264981,1B20.0,01,Paucibacillary leprosy,
category,2,A30.3,I,Borderline leprosy,category,2,http://id.who.int/icd/entity/56771163,http://id.who.int/icd/release/11/beta/mms/1123804548,1B20.1,01,Multibacillary leprosy,
category,2,A30.4,I,Borderline lepromatous leprosy,category,2,http://id.who.int/icd/entity/1888276943,http://id.who.int/icd/release/11/beta/mms/1123804548,1B20.1,01,Multibacillary leprosy,
category,2,A30.5,I,Lepromatous leprosy,category,2,http://id.who.int/icd/entity/365370459,http://id.who.int/icd/release/11/beta/mms/1123804548,1B20.1,01,Multibacillary leprosy,
category,2,A30.8,I,Other forms of leprosy,category,2,http://id.who.int/icd/entity/149072669,http://id.who.int/icd/release/11/beta/mms/149072669/unspecified,1B20.Z,01,"Leprosy, unspecified",
category,2,A30.9,I,"Leprosy, unspecified",category,2,http://id.who.int/icd/entity/149072669,http://id.who.int/icd/release/11/beta/mms/149072669/unspecified,1B20.Z,01,"Leprosy, unspecified",
category,1,A31,I,Infection due to other mycobacteria,category,1,http://id.who.int/icd/entity/1435254666,http://id.who.int/icd/release/11/beta/mms/1435254666/unspecified,1H0Z,01,"Infection, unspecified",
category,2,A31.0,I,Pulmonary mycobacterial infection,category,2,http://id.who.int/icd/entity/1798822437,http://id.who.int/icd/release/11/beta/mms/1798822437,1B21.0,01,Pulmonary infection due to non-tuberculous mycobacterium,
category,2,A31.1,I,Cutaneous mycobacterial infection,category,1,http://id.who.int/icd/entity/1057472082,http://id.who.int/icd/release/11/beta/mms/435641775/unspecified,EA5Z,14,Cutaneous involvement by unspecified bacterial infection,
category,2,A31.8,I,Other mycobacterial infections,category,1,http://id.who.int/icd/entity/1435254666,http://id.who.int/icd/release/11/beta/mms/1435254666/unspecified,1H0Z,01,"Infection, unspecified",
category,2,A31.9,I,"Mycobacterial infection, unspecified",category,1,http://id.who.int/icd/entity/1435254666,http://id.who.int/icd/release/11/beta/mms/1435254666/unspecified,1H0Z,01,"Infection, unspecified",
category,1,A32,I,Listeriosis,category,2,http://id.who.int/icd/entity/419706488,http://id.who.int/icd/release/11/beta/mms/419706488/unspecified,1C1A.Z,01,"Listeriosis, unspecified",
category,2,A32.0,I,Cutaneous listeriosis,category,2,http://id.who.int/icd/entity/1789950491,http://id.who.int/icd/release/11/beta/mms/1789950491,1C1A.0,01,Cutaneous listeriosis,
category,2,A32.1,I,Listerial meningitis and meningoencephalitis,category,2,http://id.who.int/icd/entity/268154767,http://id.who.int/icd/release/11/beta/mms/268154767,1C1A.1,01,Listerial meningitis or meningoencephalitis,
category,2,A32.7,I,Listerial sepsis,category,2,http://id.who.int/icd/entity/419706488,http://id.who.int/icd/release/11/beta/mms/419706488/unspecified,1C1A.Z,01,"Listeriosis, unspecified",
category,2,A32.8,I,Other forms of listeriosis,category,2,http://id.who.int/icd/entity/419706488,http://id.who.int/icd/release/11/beta/mms/419706488/unspecified,1C1A.Z,01,"Listeriosis, unspecified",
category,2,A32.9,I,"Listeriosis, unspecified",category,2,http://id.who.int/icd/entity/419706488,http://id.who.int/icd/release/11/beta/mms/419706488/unspecified,1C1A.Z,01,"Listeriosis, unspecified",
category,1,A33,I,Tetanus neonatorum,category,1,http://id.who.int/icd/entity/2085616610,http://id.who.int/icd/release/11/beta/mms/2085616610,1C15,01,Tetanus neonatorum,
category,1,A34,I,Obstetrical tetanus,category,1,http://id.who.int/icd/entity/262236278,http://id.who.int/icd/release/11/beta/mms/262236278,1C14,01,Obstetrical tetanus,
category,1,A35,I,Other tetanus,category,1,http://id.who.int/icd/entity/1793762788,http://id.who.int/icd/release/11/beta/mms/1793762788,1C13,01,Tetanus,
category,1,A36,I,Diphtheria,category,2,http://id.who.int/icd/entity/508032285,http://id.who.int/icd/release/11/beta/mms/508032285/unspecified,1C17.Z,01,"Diphtheria, unspecified",
category,2,A36.0,I,Pharyngeal diphtheria,category,3,http://id.who.int/icd/entity/1347332965,http://id.who.int/icd/release/11/beta/mms/1347332965/unspecified,1C17.0Z,01,"Pharyngeal or tonsillar diphtheria, unspecified",
category,2,A36.1,I,Nasopharyngeal diphtheria,category,2,http://id.who.int/icd/entity/889546481,http://id.who.int/icd/release/11/beta/mms/889546481,1C17.1,01,Nasal diphtheria,
category,2,A36.2,I,Laryngeal diphtheria,category,2,http://id.who.int/icd/entity/1101542926,http://id.who.int/icd/release/11/beta/mms/1101542926,1C17.2,01,Laryngeal diphtheria,
category,2,A36.3,I,Cutaneous diphtheria,category,2,http://id.who.int/icd/entity/618920860,http://id.who.int/icd/release/11/beta/mms/618920860,1C17.3,01,Cutaneous diphtheria,
category,2,A36.8,I,Other diphtheria,category,2,http://id.who.int/icd/entity/1590242739,http://id.who.int/icd/release/11/beta/mms/508032285/unspecified,1C17.Z,01,"Diphtheria, unspecified",
category,2,A36.9,I,"Diphtheria, unspecified",category,2,http://id.who.int/icd/entity/508032285,http://id.who.int/icd/release/11/beta/mms/508032285/unspecified,1C17.Z,01,"Diphtheria, unspecified",
category,1,A37,I,Whooping cough,category,2,http://id.who.int/icd/entity/2064398473,http://id.who.int/icd/release/11/beta/mms/2064398473/unspecified,1C12.Z,01,"Whooping cough, unspecified",
category,2,A37.0,I,Whooping cough due to Bordetella pertussis,category,2,http://id.who.int/icd/entity/1287021540,http://id.who.int/icd/release/11/beta/mms/1287021540,1C12.0,01,Whooping cough due to Bordetella pertussis,
category,2,A37.1,I,Whooping cough due to Bordetella parapertussis,category,2,http://id.who.int/icd/entity/704491122,http://id.who.int/icd/release/11/beta/mms/704491122,1C12.1,01,Whooping cough due to Bordetella parapertussis,
category,2,A37.8,I,Whooping cough due to other Bordetella species,category,2,http://id.who.int/icd/entity/2064398473,http://id.who.int/icd/release/11/beta/mms/2064398473/unspecified,1C12.Z,01,"Whooping cough, unspecified",
category,2,A37.9,I,"Whooping cough, unspecified",category,2,http://id.who.int/icd/entity/2064398473,http://id.who.int/icd/release/11/beta/mms/2064398473/unspecified,1C12.Z,01,"Whooping cough, unspecified",
category,1,A38,I,Scarlet fever,category,1,http://id.who.int/icd/entity/107294155,http://id.who.int/icd/release/11/beta/mms/107294155,1B50,01,Scarlet fever,
category,1,A39,I,Meningococcal infection,category,2,http://id.who.int/icd/entity/1664016479,http://id.who.int/icd/release/11/beta/mms/1664016479/unspecified,1C1C.Z,01,"Meningococcal disease, unspecified",
category,2,A39.0,I,Meningococcal meningitis,category,2,http://id.who.int/icd/entity/516585689,http://id.who.int/icd/release/11/beta/mms/516585689,1C1C.0,01,Meningococcal meningitis,
category,2,A39.1,I,Waterhouse-Friderichsen syndrome,category,2,http://id.who.int/icd/entity/2072098125,http://id.who.int/icd/release/11/beta/mms/2072098125,1C1C.1,01,Waterhouse-Friderichsen syndrome,
category,2,A39.2,I,Acute meningococcaemia,category,3,http://id.who.int/icd/entity/254600628,http://id.who.int/icd/release/11/beta/mms/254600628,1C1C.20,01,Acute meningococcaemia,
category,2,A39.3,I,Chronic meningococcaemia,category,3,http://id.who.int/icd/entity/1785145382,http://id.who.int/icd/release/11/beta/mms/832233624/unspecified,1C1C.2Z,01,"Meningococcaemia, unspecified",
category,2,A39.4,I,"Meningococcaemia, unspecified",category,3,http://id.who.int/icd/entity/832233624,http://id.who.int/icd/release/11/beta/mms/832233624/unspecified,1C1C.2Z,01,"Meningococcaemia, unspecified",
category,2,A39.5,I,Meningococcal heart disease,category,2,http://id.who.int/icd/entity/2093119016,http://id.who.int/icd/release/11/beta/mms/1664016479/unspecified,1C1C.Z,01,"Meningococcal disease, unspecified",
category,2,A39.8,I,Other meningococcal infections,category,2,http://id.who.int/icd/entity/1664016479,http://id.who.int/icd/release/11/beta/mms/1664016479/unspecified,1C1C.Z,01,"Meningococcal disease, unspecified",
category,2,A39.9,I,"Meningococcal infection, unspecified",category,2,http://id.who.int/icd/entity/1664016479,http://id.who.int/icd/release/11/beta/mms/1664016479/unspecified,1C1C.Z,01,"Meningococcal disease, unspecified",
category,1,A40,I,Streptococcal sepsis,category,1,http://id.who.int/icd/entity/622600769,http://id.who.int/icd/release/11/beta/mms/622600769,1G40,01,Sepsis without septic shock,
category,2,A40.0,I,"Sepsis due to streptococcus, group A",category,1,http://id.who.int/icd/entity/126483251,http://id.who.int/icd/release/11/beta/mms/622600769,1G40&XN6LP,01,"Sepsis without septic shock / Streptococcus, group A",
