"","coding","X","Unnamed..0","Unnamed..0.1","trait_type","phenocode","pheno_sex","modifier","description","description_more","coding_description","category","n_cases_full_cohort_both_sexes","n_cases_full_cohort_females","n_cases_full_cohort_males","pops","num_pops","n_cases_AFR","n_cases_AMR","n_cases_CSA","n_cases_EAS","n_cases_EUR","n_cases_MID","n_controls_AFR","n_controls_AMR","n_controls_CSA","n_controls_EAS","n_controls_EUR","n_controls_MID","saige_heritability_AFR","saige_heritability_AMR","saige_heritability_CSA","saige_heritability_EAS","saige_heritability_EUR","saige_heritability_MID","lambda_gc_AFR","lambda_gc_AMR","lambda_gc_CSA","lambda_gc_EAS","lambda_gc_EUR","lambda_gc_MID","filename","filename_tabix","aws_link","aws_link_tabix","wget","wget_tabix","size_in_bytes","size_in_bytes_tabix","md5_hex","md5_hex_tabix","phenocode_annotate_lst","category_manual","coding_description.1","new_pheno_annot","AB_ICD10"
"75","1623",75,75,437,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","tennis elbow / lateral epicondylitis","UK Biobank Assessment Centre > Verbal interview > Medical conditions",280,140,140,"EUR",1,NA,NA,NA,NA,234,NA,NA,NA,NA,NA,420239,NA,NA,NA,NA,NA,0.16673,NA,NA,NA,NA,NA,1.0057,NA,"categorical-20002-both_sexes-1623.tsv.bgz","categorical-20002-both_sexes-1623.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1623.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1623.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1623.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1623.tsv.bgz.tbi",520050370,1750762,"2eef2fdd779edcb706f561e67559266a","4eb41e08db077bada8e6a7cd984dea72","CA_Medical_conditions_h0.16673_n280","Medical conditions","tennis elbow / lateral epicondylitis","CA_tennis_elbow_lateral_epicondylitis_h0.16673_n280","M77"
"76","1632",76,76,444,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","fracture shoulder / scapula","UK Biobank Assessment Centre > Verbal interview > Medical conditions",252,100,152,"EUR",1,NA,NA,NA,NA,220,NA,NA,NA,NA,NA,420253,NA,NA,NA,NA,NA,0.18791,NA,NA,NA,NA,NA,0.98546,NA,"categorical-20002-both_sexes-1632.tsv.bgz","categorical-20002-both_sexes-1632.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1632.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1632.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1632.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1632.tsv.bgz.tbi",519020353,1750692,"84d8a0a799001e8122834ede9870dfe3","9d6e2b7a0c694d998742dc62b4f12b1a","CA_Medical_conditions_h0.18791_n252","Medical conditions","fracture shoulder / scapula","CA_fracture_shoulder_scapula_h0.18791_n252","S42"
"77","1633",77,77,445,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","fracture upper arm / humerus / elbow","UK Biobank Assessment Centre > Verbal interview > Medical conditions",986,415,571,"EUR",1,NA,NA,NA,NA,867,NA,NA,NA,NA,NA,419606,NA,NA,NA,NA,NA,0.11416,NA,NA,NA,NA,NA,1.0097,NA,"categorical-20002-both_sexes-1633.tsv.bgz","categorical-20002-both_sexes-1633.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1633.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1633.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1633.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1633.tsv.bgz.tbi",536409728,1751584,"b4ca3c6b69eaa73cf75111ce0dfe5c57","47667b30ef71fec034755e8a5fc54916","CA_Medical_conditions_h0.11416_n986","Medical conditions","fracture upper arm / humerus / elbow","CA_fracture_upper_arm_humerus_elbow_h0.11416_n986","S42"
"78","1634",78,78,446,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","fracture forearm / wrist","UK Biobank Assessment Centre > Verbal interview > Medical conditions",996,411,585,"EUR",1,NA,NA,NA,NA,878,NA,NA,NA,NA,NA,419595,NA,NA,NA,NA,NA,0.065482,NA,NA,NA,NA,NA,1.0026,NA,"categorical-20002-both_sexes-1634.tsv.bgz","categorical-20002-both_sexes-1634.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1634.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1634.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1634.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1634.tsv.bgz.tbi",536228439,1751641,"460c2b621ae8101cf3362de0c3306b68","63365dfd97ce74a0d9351239e88dadf3","CA_Medical_conditions_h0.06548_n996","Medical conditions","fracture forearm / wrist","CA_fracture_forearm_wrist_h0.06548_n996","S52"
"79","1637",79,79,449,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","fracture wrist / colles fracture","UK Biobank Assessment Centre > Verbal interview > Medical conditions",1084,539,545,"EUR",1,NA,NA,NA,NA,961,NA,NA,NA,NA,NA,419512,NA,NA,NA,NA,NA,0.062277,NA,NA,NA,NA,NA,0.99929,NA,"categorical-20002-both_sexes-1637.tsv.bgz","categorical-20002-both_sexes-1637.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1637.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1637.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1637.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1637.tsv.bgz.tbi",536882904,1751947,"3f5b5e140e8f6b45bcec0ec2b51b3c29","eb907b5b55b152c8b321345c7ff2592e","CA_Medical_conditions_h0.06228_n1084","Medical conditions","fracture wrist / colles fracture","CA_fracture_wrist_colles_fracture_h0.06228_n1084","S62"
"80","1650",80,80,458,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","fracture patella / knee","UK Biobank Assessment Centre > Verbal interview > Medical conditions",299,110,189,"EUR",1,NA,NA,NA,NA,260,NA,NA,NA,NA,NA,420213,NA,NA,NA,NA,NA,0.14643,NA,NA,NA,NA,NA,0.99276,NA,"categorical-20002-both_sexes-1650.tsv.bgz","categorical-20002-both_sexes-1650.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1650.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1650.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1650.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1650.tsv.bgz.tbi",521710464,1750842,"353a8488b27911f1736be2d86d516301","4efb4de4df3f33220b729479faecc3ff","CA_Medical_conditions_h0.14643_n299","Medical conditions","fracture patella / knee","CA_fracture_patella_knee_h0.14643_n299","S82"
"81","1651",81,81,459,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","fracture lower leg / ankle","UK Biobank Assessment Centre > Verbal interview > Medical conditions",1946,795,1151,"EUR",1,NA,NA,NA,NA,1678,NA,NA,NA,NA,NA,418795,NA,NA,NA,NA,NA,0.075398,NA,NA,NA,NA,NA,1.0303,NA,"categorical-20002-both_sexes-1651.tsv.bgz","categorical-20002-both_sexes-1651.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1651.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1651.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1651.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1651.tsv.bgz.tbi",541995101,1751919,"127ef8ea31416235d25985d74928b148","eda75c675c253ad4af7752855c4ad80a","CA_Medical_conditions_h0.07540_n1946","Medical conditions","fracture lower leg / ankle","CA_fracture_lower_leg_ankle_h0.07540_n1946","S82"
"82","1653",82,82,461,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","fracture fibula","UK Biobank Assessment Centre > Verbal interview > Medical conditions",495,166,329,"EUR",1,NA,NA,NA,NA,432,NA,NA,NA,NA,NA,420041,NA,NA,NA,NA,NA,0.20403,NA,NA,NA,NA,NA,0.97064,NA,"categorical-20002-both_sexes-1653.tsv.bgz","categorical-20002-both_sexes-1653.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1653.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1653.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1653.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1653.tsv.bgz.tbi",528418686,1751620,"de683f5ec64cfbc03124d4639f8b6904","2cfbbaf0b64002df0447e450eed94a10","CA_Medical_conditions_h0.20403_n495","Medical conditions","fracture fibula","CA_fracture_fibula_h0.20403_n495","S82"
"83","1656",83,83,464,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","fracture toe","UK Biobank Assessment Centre > Verbal interview > Medical conditions",310,130,180,"EUR",1,NA,NA,NA,NA,277,NA,NA,NA,NA,NA,420196,NA,NA,NA,NA,NA,0.18522,NA,NA,NA,NA,NA,0.99128,NA,"categorical-20002-both_sexes-1656.tsv.bgz","categorical-20002-both_sexes-1656.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1656.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1656.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1656.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1656.tsv.bgz.tbi",523044986,1750781,"28d0a8257654a01ef6b62d15a3f94e04","916282230fe08d41a21bf2bcadb1dcdd","CA_Medical_conditions_h0.18522_n310","Medical conditions","fracture toe","CA_fracture_toe_h0.18522_n310","S92"
"84","1677",84,84,469,"categorical","20002","both_sexes","","Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.","scarlet fever / scarlatina","UK Biobank Assessment Centre > Verbal interview > Medical conditions",528,273,255,"EUR",1,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,419973,NA,NA,NA,NA,NA,0.17472,NA,NA,NA,NA,NA,1.0105,NA,"categorical-20002-both_sexes-1677.tsv.bgz","categorical-20002-both_sexes-1677.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1677.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1677.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1677.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1677.tsv.bgz.tbi",529231317,1751398,"61d0ec12267b4826aded743b1ed55b20","045b8905312b86affc22c9e83161f72d","CA_Medical_conditions_h0.17472_n528","Medical conditions","scarlet fever / scarlatina","CA_scarlet_fever_scarlatina_h0.17472_n528","A38"
"85","99999",12,12,183,"categorical","20001","both_sexes","","Cancer code, self-reported","Code for cancer. If the participant was uncertain of the type of cancer they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the cancer could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".","unclassifiable","UK Biobank Assessment Centre > Verbal interview > Medical conditions",519,375,144,"EUR",1,NA,NA,NA,NA,465,NA,NA,NA,NA,NA,420008,NA,NA,NA,NA,NA,0.11457,NA,NA,NA,NA,NA,1.0277,NA,"categorical-20001-both_sexes-99999.tsv.bgz","categorical-20001-both_sexes-99999.tsv.bgz.tbi","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-99999.tsv.bgz","https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-99999.tsv.bgz.tbi","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-99999.tsv.bgz","wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-99999.tsv.bgz.tbi",529002134,1751321,"705bcd84bab1db7711ca2e826e380485","115ed3dbdeabec683196c6765ab60000","CA_Medical_conditions_h0.11457_n519","neoplasms","unclassifiable","CA_unclassifiable_h0.11457_n519","UNC"
