trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
categorical,41229,both_sexes,5P5,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",SURREY PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5P5.tsv.bgz.tbi,5283,2877,2406,"CSA,EUR",2,,,132,,4495,,,,8744,,416036,,,,0.27735,,0.082572,,,,1.0001,,1.0427,,categorical-41229-both_sexes-5P5.tsv.bgz,categorical-41229-both_sexes-5P5.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5P5.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5P5.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5P5.tsv.bgz.tbi,1131389207,1935663,7a5326a66ff63d4a617a27044ef472fa,e2234a0c120da31c22f8695e7377514c,CA__Summary_Administration_h0.08257_n5283,,1,CA_Administration_h0.08257,1.04,h2_z_insignificant,,0.0004,not_found,1
categorical,41249,both_sexes,2003,,Methods of admission to hospital (recoded),"This field is a summary of the distinct method of admission codes a participant has had recorded in their hospital inpatient records. Method of admission to hospital identifies how a patient was admitted, e.g. an elective admission from a waiting list or an emergency admission, etc.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field ADMIMETH_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Emergency admission: Bed bureau,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41249-both_sexes-2003.tsv.bgz.tbi,10776,5668,5108,"AFR,CSA,EUR",3,85,,160,,9698,,6523,,8697,,410147,,0,,0.13689,,0.069099,,0.99365,,1.0253,,1.0607,,categorical-41249-both_sexes-2003.tsv.bgz,categorical-41249-both_sexes-2003.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41249-both_sexes-2003.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41249-both_sexes-2003.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41249-both_sexes-2003.tsv.bgz.tbi,1629884143,2056437,7f928c0b46bdc1e560a713f6c1f69c5d,4298718fc6df9c0d0245bc7243e7025e,CA__Summary_Administration_h0.06910_n10776,,1,CA_Administration_h0.06910,1.03,h2_z_insignificant,,0.0011,not_found,1
categorical,41229,both_sexes,5N1,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",LEEDS PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N1.tsv.bgz.tbi,14885,8155,6730,"AFR,CSA,EUR",3,144,,228,,13094,,6492,,8648,,407437,,0,,0.17413,,0.20414,,1.0752,,1.0347,,1.1751,,categorical-41229-both_sexes-5N1.tsv.bgz,categorical-41229-both_sexes-5N1.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N1.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N1.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N1.tsv.bgz.tbi,1662476034,2062444,2ae83a3c777b19bbde06947adf3fc922,98203122ab17a66b289533089c6f01ee,CA__Summary_Administration_h0.20414_n14885,,1,CA_Administration_h0.20414,1.18,h2_z_insignificant,,0.0029,not_found,1
categorical,41229,both_sexes,5N2,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",KIRKLEES PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N2.tsv.bgz.tbi,3799,2030,1769,"CSA,EUR",2,,,76,,3435,,,,8800,,417096,,,,0.28632,,0.2302,,,,1.0006,,1.0753,,categorical-41229-both_sexes-5N2.tsv.bgz,categorical-41229-both_sexes-5N2.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N2.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N2.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N2.tsv.bgz.tbi,1111117327,1932621,35d6e97bf56184e36ed0b07603915a97,bee72a3fff9c40ea8087d39a8784ab5e,CA_Summary_Administration_h0.23020_n3799,,1,CA_Administration_h0.23020,1.06,h2_z_insignificant,,0.0035,not_found,1
categorical,41246,both_sexes,1620,,Treatment speciality of consultant (recoded),"This field is a summary of the distinct treatment speciality codes a participant has had recorded in their hospital inpatient records. The treatment speciality of the consultant is specialism under which the consultant was working, e.g. cardiology or geriatric medicine, etc.  Note that the original information was obtained from a variety of external sources, some of which used overlapping and contradictory coding schemes. This field has been re-coded to remove such data conflicts.  This field corresponds to the field TRETSPEF_UNI on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",Hepatology,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-1620.tsv.bgz.tbi,1539,698,841,EUR,1,,,,,1260,,,,,,401588,,,,,,0.057915,,,,,,0.99977,,categorical-41246-both_sexes-1620.tsv.bgz,categorical-41246-both_sexes-1620.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-1620.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41246-both_sexes-1620.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41246-both_sexes-1620.tsv.bgz.tbi,539311421,1752120,c435e5a77be2f898f7e2f888778adde9,fcbec76c72ff009e2f5ba3464102f9d9,CA_Summary_Administration_h0.05791_n1539,R16,0,CA_Treatment_speciality_consultant_hepatology_h0.05791,1.02,h2_z_insignificant,,0.001,not_found,1
categorical,41229,both_sexes,5HX,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",EALING PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5HX.tsv.bgz.tbi,3299,1833,1466,"AFR,CSA,EAS,EUR,MID",5,154,,635,70,1767,50,6482,,8241,2639,418764,1549,0.1315,,0.1115,0.093384,0.22982,0.065175,0.99251,,0.99904,1.0033,1.0313,1.0241,categorical-41229-both_sexes-5HX.tsv.bgz,categorical-41229-both_sexes-5HX.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5HX.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5HX.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5HX.tsv.bgz.tbi,2089785995,2185910,193b0e5aa5f551d90e84ae23ded1a977,56dceb66f11619b80d5b483096dd65a4,CA_Summary_Administration_h0.22982_n3299,,1,CA_Administration_h0.22982,1.02,h2_z_insignificant,,0.0052,not_found,1
categorical,41229,both_sexes,5J4,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",KNOWSLEY PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5J4.tsv.bgz.tbi,1423,774,649,EUR,1,,,,,1324,,,,,,419207,,,,,,0.39506,,,,,,1.0214,,categorical-41229-both_sexes-5J4.tsv.bgz,categorical-41229-both_sexes-5J4.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5J4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5J4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5J4.tsv.bgz.tbi,539326005,1752172,459fede8ce57085dcfb17a4138b7825b,dd20f5166437e56eafee545c933f255e,CA_Summary_Administration_h0.39506_n1423,L49.0,1,CA_Administration_h0.39506,1.02,h2_z_insignificant,,0.0007,not_found,1
categorical,41229,both_sexes,5QC,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",HAMPSHIRE PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5QC.tsv.bgz.tbi,4155,2217,1938,EUR,1,,,,,3761,,,,,,416770,,,,,,0.10105,,,,,,1.0676,,categorical-41229-both_sexes-5QC.tsv.bgz,categorical-41229-both_sexes-5QC.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5QC.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5QC.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5QC.tsv.bgz.tbi,546239410,1751956,dccbdfc7c2dde0796e3248a36f5a1973,603d5eee99d5e5c37c27725b04ad843d,CA_Summary_Administration_h0.10105_n4155,L49.0,1,CA_Administration_h0.10105,1.05,h2_z_insignificant,,0.0025,not_found,1
categorical,41229,both_sexes,5QD,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",BUCKINGHAMSHIRE PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5QD.tsv.bgz.tbi,1951,1048,903,EUR,1,,,,,1703,,,,,,418828,,,,,,0.18044,,,,,,1.0321,,categorical-41229-both_sexes-5QD.tsv.bgz,categorical-41229-both_sexes-5QD.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5QD.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5QD.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5QD.tsv.bgz.tbi,542180408,1752038,65a906d345c836170f998fb4aba7dc12,11e1f8199bf5912df06c084d0d7e6347,CA_Summary_Administration_h0.18044_n1951,L49.0,1,CA_Administration_h0.18044,1.03,h2_z_insignificant,,0.0009,not_found,1
categorical,41229,both_sexes,5N6,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",DERBYSHIRE COUNTY PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N6.tsv.bgz.tbi,8166,4387,3779,EUR,1,,,,,7670,,,,,,412861,,,,,,0.23896,,,,,,1.1796,,categorical-41229-both_sexes-5N6.tsv.bgz,categorical-41229-both_sexes-5N6.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N6.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N6.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N6.tsv.bgz.tbi,547894755,1752098,b15480a2a872db5d385e8ba621ec99cf,497480665eff98f480e7a46cb161743b,CA_Summary_Administration_h0.23896_n8166,L49.0,1,CA_Administration_h0.23896,1.14,h2_z_insignificant,,-0.0016,not_found,1
categorical,41229,both_sexes,5N7,,PCT responsible for patient data,"This field is a summary of the distinct ""Current PCT responsible for patient"" codes a participant has had recorded in their hospital inpatient records. The PCT code identifies the administrative body with whom the patient is registered.  This field corresponds to the field PCTCODE on the HESIN table; see the Inpatient Data Dictionary (~R141140~) in ~L2000~ for information about the HESIN table.  In order to conduct detailed analyses of this data using the source information, researchers will need to gain access to the HESIN table by adding ~F41259~ to their basket.",DERBY CITY PCT,Health-related outcomes > Hospital inpatient > Summary Administration,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N7.tsv.bgz.tbi,2436,1293,1143,EUR,1,,,,,2192,,,,,,418339,,,,,,0.34219,,,,,,1.0583,,categorical-41229-both_sexes-5N7.tsv.bgz,categorical-41229-both_sexes-5N7.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N7.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-41229-both_sexes-5N7.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-41229-both_sexes-5N7.tsv.bgz.tbi,543238740,1752031,2fd5354ca86182efd920ee59770f6715,523b099c703ffd25e508b4dc3c46a9f8,CA_Summary_Administration_h0.34219_n2436,Y92.243,1,CA_Administration_h0.34219,1.09,h2_z_insignificant,,0.0007,not_found,1
